School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
The State University of New York at Fredonia,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Fredonia, NY",www.fredonia.edu,www.fredoniabluedevils.com,687_687.favicon.ico
Hilbert College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Hamburg, NY",www.hilbert.edu,www.hilberthawks.com,688_688.site.png
"Buffalo State, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Buffalo, NY",www.buffalostate.edu,www.buffalostateathletics.com,689_689.site.png
Canisius College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.canisius.edu,www.gogriffs.com,691_691.favicon.ico
Medaille College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.medaille.edu/,www.medaillesports.com,
Daemen College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Research Universities,"Amherst, NY",wildcats.daemen.edu,www.daemen.edu,
"University at Buffalo, the State University of New York",Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Buffalo, NY",www.buffalo.edu,www.ubbulls.com,694_694.favicon.ico
Niagara University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Niagara University, NY",www.niagara.edu,www.purpleeagles.com,695_695.site.png
Rochester Institute of Technology,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Rochester, NY",www.rit.edu/,www.ritathletics.com,696_696.site.png
St. John Fisher College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Research Universities,"Rochester, NY",www.sjfc.edu/,www.sjfc.edu/athletics,
Nazareth College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",www.naz.edu,www.nazathletics.com,698_698.site.png
Roberts Wesleyan College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",athletics.roberts.edu/,www.roberts.edu,700_700.favicon.ico
"College at Brockport, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Brockport, NY",gobrockport.com,www.brockport.edu,701_701.favicon.ico
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,702_702.favicon.ico
Le Moyne College,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Syracuse, NY",www.lemoyne.edu/,www.lemoynedolphins.com,703_703.site.png
Syracuse University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Syracuse, NY",suathletics.com,www.syr.edu/,704_704.site.png
Utica College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Utica, NY",www.ucpioneers.com,www.utica.edu/,705_705.favicon.ico
State University of New York Polytechnic Institute,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Utica, NY",www.sunyit.edu,www.wildcats.sunyit.edu,
University of Michigan,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Ann Arbor, MI",mgoblue.com,www.umich.edu/,710_710.favicon.ico
University of Detroit Mercy,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Private,Research Universities,"Detroit, MI",www.detroittitans.com,www.udmercy.edu,711_711.favicon.ico
Oakland University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Rochester, MI",www.goldengrizzlies.com,www.oakland.edu,712_712.site.png
Western Michigan University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Kalamazoo, MI",www.wmich.edu,www.wmubroncos.com,715_715.site.png
University of Notre Dame,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Notre Dame, IN",www.nd.edu,www.und.com,716_716.apple-touch-icon.png
Kalamazoo College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Kalamazoo, MI",hornets.kzoo.edu/landing/index,www.kzoo.edu/,717_717.favicon-194x194.png
Michigan State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"East Lansing, MI",www.msu.edu,www.msuspartans.com,718_718.site.png
Grand Valley State University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Allendale, MI",gvsulakers.com,www.gvsu.edu,720_720.site.png
Central Michigan University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Mount Pleasant, MI",www.cmich.edu,www.cmuchippewas.com,722_722.site.png
University of Wisconsin-Parkside,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Kenosha, WI",www.parksiderangers.com,www.uwp.edu,727_727.site.png
Beloit College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Beloit, WI",www.beloit.edu,www.beloit.edu/bucs/,728_728.site.png
Edgewood College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Madison, WI",www.EdgewoodCollegeEagles.com,www.edgewood.edu,730_730.favicon.ico
University of Wisconsin-Madison,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Madison, WI",www.uwbadgers.com,www.wisc.edu/,731_731.android-chrome-192x192.png
University of Wisconsin-Whitewater,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Whitewater, WI",www.uww.edu/,www.uwwsports.com,733_733.favicon.ico
Carthage College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Kenosha, WI",athletics.carthage.edu,www.carthage.edu,734_734.site.png
University of Wisconsin-Milwaukee,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Milwaukee, WI",www.mkepanthers.com,www4.uwm.edu,735_735.site.png
Alverno College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Milwaukee, WI",athletics.alverno.edu/,www.alverno.edu,736_736.site.png
Wisconsin Lutheran College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Milwaukee, WI",www.wlc.edu,www.wlcsports.com/landing/index,737_737.favicon-194x194.png
Carroll University (Wisconsin),Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Waukesha, WI",www.carrollu.edu,www.gopios.com,738_738.favicon.ico
Mount Mary University,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Master's Colleges & Universities,"Milwaukee, WI",mtmaryathletics.com,www.mtmary.edu/,739_739.favicon-194x194.png
Concordia University Wisconsin,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Mequon, WI",www.cuw.edu,www.cuwfalcons.com,740_740.favicon-194x194.png
Lakeland University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Plymouth, WI",lakelandmuskies.com/,www.lakeland.edu/,741_741.site.png
Ripon College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Ripon, WI",www.ripon.edu,www.ripon.edu/athletics,744_744.site.png
Lawrence University,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Appleton, WI",www.lawrence.edu/,www.lawrence.edu/athletics,745_745.site.png
St. Norbert College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"De Pere, WI",www.snc.edu,www.snc.edu/athletics,746_746.apple-touch-icon-114x114-precomposed.png
University of Wisconsin-Stevens Point,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Stevens Point, WI",athletics.uwsp.edu,www.uwsp.edu/,747_747.site.png
University of Wisconsin-River Falls,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"River Falls, WI",www.uwrf.edu/,www.uwrfsports.com,749_749.favicon.ico
University of Wisconsin-Stout,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Menomonie, WI",athletics.uwstout.edu,www.uwstout.edu/,750_750.site.png
Finlandia University,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Hancock, MI",www.finlandia.edu,www.fulions.com,754_754.favicon.ico
"Minnesota State University, Mankato",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Mankato, MN",www.mnsu.edu/,www.msumavericks.com,755_755.site.png
Carleton College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Northfield, MN",apps.carleton.edu/athletics/,www.carleton.edu,756_756.favicon.ico
Macalester College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"St. Paul, MN",www.macalester.edu/,www.macalester.edu/athletics,757_757.site.png
North Central University,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Minneapolis, MN",www.ncurams.com,www.northcentral.edu/,758_758.site.png
St. Catherine University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Research Universities,"St. Paul, MN",www.stkate.edu/,www.stkate.edu/athletics,759_759.favicon.ico
"Concordia University, St. Paul",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",www.csp.edu,www.cugoldenbears.com/index.html,760_760.favicon.ico
University of Northwestern-St. Paul,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",unweagles.com,www.unwsp.edu,761_761.favicon.ico
Augsburg University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Minneapolis, MN",athletics.augsburg.edu,www.augsburg.edu,762_762.site.png
Edinboro University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Edinboro, PA",www.edinboro.edu,www.gofightingscots.com,763_763.favicon.ico
Gannon University,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Private,Research Universities,"Erie, PA",www.gannon.edu,www.gannon.edu/sports,
Mercyhurst University,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Erie, PA",www.hurstathletics.com,www.mercyhurst.edu/,765_765.site.png
Allegheny College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Meadville, PA",www.allegheny.edu,www.alleghenygators.com,767_767.site.png
Thiel College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greenville, PA",www.thiel.edu,www.thielathletics.com,768_768.favicon.ico
Westminster College (Pennsylvania),Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"New Wilmington, PA",www.westminster.edu/,www.westminster.edu/athletics/,769_769.site.png
Slippery Rock University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Slippery Rock, PA",www.rockathletics.com,www.sru.edu/,770_770.favicon.ico
Grove City College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Grove City, PA",www.gcc.edu,www2.gcc.edu/sports/,771_771.favicon.ico
Geneva College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Beaver Falls, PA",www.geneva.edu,www.geneva.edu/athletics/,
Robert Morris University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Research Universities,"Moon Township, PA",www.rmu.edu/,www.rmucolonials.com,773_773.favicon.ico
Duquesne University,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Pittsburgh, PA",www.GoDuquesne.com,www.duq.edu,775_775.site.png
Chatham University,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Research Universities,"Pittsburgh, PA",www.chatham.edu,www.gochathamcougars.com,777_777.favicon.ico
Washington and Jefferson College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Washington, PA",www.gopresidents.com,www.washjeff.edu,778_778.favicon.ico
California University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"California, PA",www.calu.edu,www.calvulcans.com,779_779.favicon.ico
Waynesburg University,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Waynesburg, PA",sports.waynesburg.edu,www.waynesburg.edu/,
Seton Hill University,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Greensburg, PA",athletics.setonhill.edu/,www.setonhill.edu/,781_781.favicon.ico
"University of Pittsburgh, Greensburg",Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Greensburg, PA",pittgreensburgathletics.com/,www.greensburg.pitt.edu/,782_782.favicon.ico
Saint Vincent College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Latrobe, PA",athletics.stvincent.edu/,www.stvincent.edu,783_783.favicon.ico
Clarion University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Clarion, PA",www.clarion.edu,www.clariongoldeneagles.com/,784_784.site.png
Indiana University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Research Universities,"Indiana, PA",www.iup.edu/,www.iupathletics.com/,786_786.site.png
"University of Pittsburgh, Johnstown",Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Johnstown, PA",pittjohnstownathletics.com/,www.upj.pitt.edu,787_787.site.png
Saint Francis University (Pennsylvania),Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Loretto, PA",www.francis.edu,www.sfuathletics.com,788_788.site.png
Mount Aloysius College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Cresson, PA",www.mountieathletics.com,www.mtaloy.edu,789_789.site.png
Pennsylvania State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"University Park, PA",goPSUsports.com,www.psu.edu,792_792.site.png
Lock Haven University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Lock Haven, PA",www.golhu.com,www.lhup.edu/,793_793.site.png
Wilson College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Chambersburg, PA",www.wilson.edu,www.wilsonphoenix.com,794_794.favicon.ico
Shippensburg University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Shippensburg, PA",www.ship.edu,www.shipraiders.com,795_795.site.png
Gettysburg College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Gettysburg, PA",gettysburgsports.com,www.gettysburg.edu,796_796.favicon.ico
Dickinson College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Carlisle, PA",www.dickinson.edu,www.dickinson.edu/sports,797_797.favicon-194x194.png
Messiah College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Mechanicsburg, PA",www.gomessiah.com,www.messiah.edu,798_798.favicon.ico
Penn State Harrisburg,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Middletown, PA",harrisburg.psu.edu/athletics/,www.hbg.psu.edu,799_799.favicon.ico
Susquehanna University,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Selinsgrove, PA",www.gosusqu.com,www.susqu.edu,800_800.favicon.ico
Bucknell University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Lewisburg, PA",bucknell.edu,bucknellbison.com,801_801.site.png
Lycoming College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Baccalaureate Colleges,"Williamsport, PA",athletics.lycoming.edu/,www.lycoming.edu,802_802.site.png
Pennsylvania College of Technology,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Williamsport, PA",athletics.pct.edu,www.pct.edu,803_803.site.png
Mansfield University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Mansfield, PA",www.gomounties.com,www.mansfield.edu,804_804.site.png
Bloomsburg University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Bloomsburg, PA",www.bloomu.edu,www.buhuskies.com,805_805.site.png
Lebanon Valley College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Annville, PA",www.godutchmen.com,www.lvc.edu,806_806.favicon.ico
Elizabethtown College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Elizabethtown, PA",www.etown.edu,www.etownbluejays.com,807_807.site.png
Millersville University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Millersville, PA",www.millersville.edu/index.php,www.millersvilleathletics.com/index.aspx,808_808.site.png
York College (Pennsylvania),Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Private,Master's Colleges & Universities,"York, PA",www.ycp.edu,www.ycpspartans.com,809_809.favicon-194x194.png
Penn State Berks College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Reading, PA",www.bk.psu.edu,www.psuberksathletics.com,810_810.site.png
Lancaster Bible College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lancaster, PA",www.lbc.edu,www.lbcchargers.com,811_811.favicon.ico
Albright College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Baccalaureate Colleges,"Reading, PA",www.albright.edu,www.albrightathletics.com,812_812.favicon.ico
Lafayette College,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Easton, PA",www.goleopards.com,www.lafayette.edu,813_813.site.png
Cairn University,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Langhorne, PA",www.cairn.edu,www.cairnhighlanders.com,814_814.favicon.ico
Holy Family University,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",athletics.holyfamily.edu,www.holyfamily.edu,815_815.favicon.ico
Bryn Athyn College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bryn Athyn, PA",www.brynathyn.edu,www.brynathynathletics.com,816_816.site.png
"Penn State University, Abington",Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Abington, PA",www.abington.psu.edu,www.abingtonsports.com,817_817.favicon.ico
Arcadia University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Glenside, PA",athletics.arcadia.edu,www.arcadia.edu,818_818.site.png
Thomas Jefferson University,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,-2.0,"Philadelphia, PA",www.Philaurams.com,www.philau.edu,819_819.site.png
Chestnut Hill College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",www.chc.edu,www.griffinathletics.com,820_820.favicon.ico
La Salle University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",www.goexplorers.com/,www.lasalle.edu/,821_821.favicon.ico
"Rutgers, The State Univ. of New Jersey, Camden",Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Camden, NJ",www.camden.rutgers.edu,www.scarletraptors.com,822_822.favicon.ico
Drexel University,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Philadelphia, PA",www.drexel.edu,www.drexeldragons.com,823_823.favicon.ico
Saint Joseph's University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",sjuhawks.com,www.sju.edu/,825_825.favicon.ico
Bryn Mawr College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bryn Mawr, PA",www.brynmawr.edu,www.brynmawr.edu/athletics/,826_826.favicon-194x194.png
Villanova University,Division I,Division I,DI FCS,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Villanova, PA",www.villanova.com,www.villanova.edu,828_828.site.png
Eastern University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"St. Davids, PA",www.eastern.edu,www.goeasterneagles.com,829_829.site.png
Cabrini University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Radnor, PA",www.cabrini.edu,www.cabriniathletics.com,830_830.site.png
Immaculata University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Research Universities,"Immaculata, PA",www.gomightymacs.com,www.immaculata.edu,831_831.favicon.ico
Swarthmore College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Swarthmore, PA",www.swarthmore.edu/,www.swarthmoreathletics.com/,832_832.site.png
Neumann University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Aston, PA",www.neumann.edu,www.neumannathletics.com,833_833.site.png
